Unnamed: 0	Role	Utterances	Personality	Emotion
33762	Joey	 That \x92s not gonna happen  No   Because we have a new deal   	[0, 0, 1, 0, 0]	anger
649	Monica	" Wait a minute  We re talking about someone that I m going out with  "" "	[0, 1, 0, 0, 0]	anger
14721	Rachel	  BACK OFF     Get up  Get up  Get up  God damn it  Get up  get up  get up  get up  get up    	[0, 0, 1, 0, 0]	anger
482	Chandler	" I believe the foundation of our friendship was unfortunate hair   All right  look  if we re really gonna do this    it s not like you never broke one of the pacts "" "	[0, 0, 0, 1, 0]	joy
1866	Ross	 I promise you she\xe2\x80\x99s safe  No watch how much she loves this    	[0, 0, 0, 0, 1]	joy
45078	Monica	" I don t know  I mean  I guess having sex in front of a baby isn t       so   "" "	[0, 1, 0, 0, 0]	joy
40849	Rachel	 Okay Ross  can I uh  can I ask you something   	[0, 0, 1, 0, 0]	anger
45398	Phoebe	 Seriously  You divorce o   	[1, 0, 0, 0, 0]	anger
39123	Monica	 You started that    	[0, 1, 0, 0, 0]	anger
9354	Rachel	" Y know if what I do is so lame  then why did you insist on coming with me this morning  Huh  Was it so I just wouldn \x92t go with Mark "" "	[0, 0, 1, 0, 0]	anger
5537	Rachel	" It was like months ago  We were walking by this antique store  and I saw this pin in the window  and I told him it was just like one my grandmother had when I was a little girl  Oh  I can t believe he remembered "" "	[0, 0, 1, 0, 0]	joy
522	Monica	" Oh my god  where s my purse  No  you know what  I can replace   everything in there  Get that binder  and let s go "" "	[0, 1, 0, 0, 0]	joy
40342	Rachel	 Well honey  I \x92m late for a meeting  So can you just make it quick   	[0, 0, 1, 0, 0]	anger
1324	Rachel	" Wha    My resum\xc3\xa9  I wouldn t    I wouldn t call my online dating profile a resum\xc3\xa9 "" "	[0, 0, 1, 0, 0]	joy
1800	Rachel	" Ok  Can t believe I m risking  this again  but you re on  All right Joe  you remember the rules  Heads I win  tails you lose "" "	[0, 0, 1, 0, 0]	anger
4014	Ross	 The game  Rachel  the game  You owe us money for the game   	[0, 0, 0, 0, 1]	anger
19089	Monica	 Count in our heads as as good Madlibs   	[0, 1, 0, 0, 0]	joy
42706	Monica	 Ok  I don \x92t wanna be negative so I \x92ll say that most of the signs you bought are good   	[0, 1, 0, 0, 0]	anger
15756	Ross	 I like that   	[0, 0, 0, 0, 1]	joy
36838	Monica	 Of course not nothing is  Between me and you \x85  	[0, 1, 0, 0, 0]	surprise
27137	Joey	 Oh  you \x92re Phoebe \x92s fan   	[0, 0, 1, 0, 0]	joy
25307	Phoebe	 And also  my birthday   	[1, 0, 0, 0, 0]	joy
4417	Ross	" It ll be nice to get this off finally  won t it  Yes it will   Or we can leave it on for now  that s fine "" "	[0, 0, 0, 0, 1]	anger
31660	Ross	 All right  All right  It was the best nap ever   	[0, 0, 0, 0, 1]	joy
34526	Ross	 Great  Uh  let me take this up for you    	[0, 0, 0, 0, 1]	anger
30637	Rachel	 Do you even understand what off the rack means    	[0, 0, 1, 0, 0]	joy
25525	Ross	 And now you want that money back   	[0, 0, 0, 0, 1]	anger
46450	Joey	"  Hey  Hey alright  Hey  glad you could make it  Thanks for coming "" "	[0, 0, 1, 0, 0]	anger
12457	Chandler	 Well  can we help   You want us to take you back to the house    	[0, 0, 0, 1, 0]	joy
26689	Joey	 It \x92s kind of embarrassing  y \x92know  I mean  I was an actor and now I \x92m a waiter  It \x92s supposed to go in the other direction   	[0, 0, 1, 0, 0]	anger
38859	Joey	 All right  all right maybe maybe you should just ask her to leave   	[0, 0, 1, 0, 0]	anger
1082	Rachel	" Oh  yeah  yeah  Actually  I got the extended disco version  with three choruses of ""You\ ll never make it on your own""   "	[0, 0, 1, 0, 0]	joy
27437	Joey	  She \x92s not crazy is she   	[0, 0, 1, 0, 0]	anger
10737	Chandler	 Thanks  it \x92s ah  Gaelic  for  \x91Thy turkey \x92s done  \x92 So ah  I \x92m gonna go  nice  nice meeting you   	[0, 0, 0, 1, 0]	joy
5423	Ross	 The head  the head  You gotta     	[0, 0, 0, 0, 1]	anger
7746	Chandler	 You tell me  Maybe  it \x92s because I was just fooling with my ex  Oh no no no no  no no no no  that was you    	[0, 0, 0, 1, 0]	anger
2154	Joey	 Ohhhh  These seats are great   	[0, 0, 1, 0, 0]	joy
2204	Monica	 Yeah  because I hear the king is looking to adopt   	[0, 1, 0, 0, 0]	anger
47672	Phoebe	" C mon Mike  you can beat her  Knock that dog off her head "" "	[1, 0, 0, 0, 0]	joy
32242	Ross	" Oh  is it  Is it  Look  when Monica and I were kids  we had a dog named Rover  And  uh  one day  my dad decides  he doesn t like dogs  So Monica and her friend \x85Phyllis \x85take away the dog  And that was the last time we ever saw him  Don t you see  This is just like that  Only with a few details changed  "" "	[0, 0, 0, 0, 1]	anger
36966	Phoebe	 No  it \x92s positive   	[1, 0, 0, 0, 0]	joy
127	Joey	" What s wrong "" "	[0, 0, 1, 0, 0]	joy
41252	Rachel	 Okay mommy  don \x92t ever leave me    	[0, 0, 1, 0, 0]	anger
4098	Monica	 Do you want to go to the bathroom  or do you wanna play poker   	[0, 1, 0, 0, 0]	joy
25303	Chandler	 Hey  Wow  You look great  Wanna move in with me tomorrow   	[0, 0, 0, 1, 0]	joy
44320	Monica	 Hey  There you are  You disappeared after dinner    	[0, 1, 0, 0, 0]	joy
45204	Phoebe	" Oh my god  Look  it s Ross and Rachel  Oh  the plan is working "" "	[1, 0, 0, 0, 0]	anger
41737	Ross	 Really  You don \x92t think that \x92s a little inappropriate    	[0, 0, 0, 0, 1]	sadness
2391	Phoebe	 Are you alright   	[1, 0, 0, 0, 0]	anger
44730	Phoebe	" Hey Mike  what s the capital of Peru "" "	[1, 0, 0, 0, 0]	joy
31534	Joey	 Yeah  we look great together   	[0, 0, 1, 0, 0]	anger
13520	Ross	" Y know if we ever go to war and you \x92re captured  you \x92re in for a big surprise "" "	[0, 0, 0, 0, 1]	anger
40318	Ross	 I \x92m understanding  but let \x92s not get carried away   	[0, 0, 0, 0, 1]	joy
29812	Rachel	 Joey  It is an auction  You don \x92t guess  you buy   	[0, 0, 1, 0, 0]	fear
2336	Phoebe	 So  you just let her go   	[1, 0, 0, 0, 0]	anger
27184	Rachel	 Oh my God   	[0, 0, 1, 0, 0]	anger
40469	Chandler	 I \x92m not great at the advice  can I interest you in a sarcastic comment  Some cheese   	[0, 0, 0, 1, 0]	anger
6805	Phoebe	 Okay  um  oh  the zoo commercial   	[1, 0, 0, 0, 0]	joy
46943	Ross	  What  NO  I am not going to give them Ben   	[0, 0, 0, 0, 1]	anger
47080	Ross	  Oh my God  You really want me to be the keynote speaker  Thank you    	[0, 0, 0, 0, 1]	anger
31160	Chandler	 Ho ho  so hard we had to throw out your underwear again   	[0, 0, 0, 1, 0]	joy
37134	Joey	 Oh my God   	[0, 0, 1, 0, 0]	joy
6892	Rachel	 Now  you do realize that she \x92s a cartoon  and way out of your league   	[0, 0, 1, 0, 0]	joy
29235	Rachel	 Ooh  the gift shop   	[0, 0, 1, 0, 0]	joy
15714	Rachel	 You \x85are \x85not going to believe it  Joshua came into work today  and guess what happened   	[0, 0, 1, 0, 0]	anger
24370	Ross	 What \x92s up   	[0, 0, 0, 0, 1]	anger
43891	Joey	" Me  I m up for puppets "" "	[0, 0, 1, 0, 0]	anger
21326	Ross	 Well I am that  And that whole rage thing is definitely behind me   	[0, 0, 0, 0, 1]	joy
12939	Chandler	 It did enter my mind  But then something happened that made it  shoot right out   	[0, 0, 0, 1, 0]	anger
18458	Ross	" Again  it s not that he \x85"" "	[0, 0, 0, 0, 1]	anger
29511	Rachel	 That \x92s that \x92s great  See  I already feel like I know you a little better  Thank you  Okay  come on  Now we can go eat  Let \x92s go    	[0, 0, 1, 0, 0]	joy
17707	Phoebe	 Oh  No  No  Good  Yeah  me neither   	[1, 0, 0, 0, 0]	anger
27009	Monica	  Chandler  I think I \x92m sick   	[0, 1, 0, 0, 0]	anger
3034	Rachel	" C mon  he s right  Tit for tat "" "	[0, 0, 1, 0, 0]	anger
26984	Chandler	 Oh what is it honey  you need some tea  Some soup   Oh ohhhh   	[0, 0, 0, 1, 0]	anger
1137	Joey	 I gotta a lot of nice stuff to say about you guys  ok  And I know how    much you wanna have a baby  you know  and I would love to help you get one   	[0, 0, 1, 0, 0]	joy
36449	Joey	 So I uh  I just talked to the director  That \x92s it  we \x92re done for the day   	[0, 0, 1, 0, 0]	joy
38686	Chandler	 You had a bachelorette party    	[0, 0, 0, 1, 0]	joy
17690	Joey	 Really  To what   	[0, 0, 1, 0, 0]	anger
41767	Rachel	 Eh  just a tad   	[0, 0, 1, 0, 0]	anger
39106	Monica	 Hmm  a little relieved  I gotta say   	[0, 1, 0, 0, 0]	surprise
47401	Ross	 Hey  High five    	[0, 0, 0, 0, 1]	joy
17951	Joey	  Ross  hey  the band \x92s ready outside for your first dance with Emily  so \x85  	[0, 0, 1, 0, 0]	anger
2273	Joey	" It\ s a    It\ s a ""welcome home"" sign for the baby   "	[0, 0, 1, 0, 0]	joy
29603	Chandler	 Phoebe  I asked you to guard the ring   	[0, 0, 0, 1, 0]	joy
14762	Chandler	  Stop that now   	[0, 0, 0, 1, 0]	joy
17578	Ross	 Joey  The vet said it \x92s a simple procedure   	[0, 0, 0, 0, 1]	joy
17417	Chandler	  Hey guys  what are you doing   	[0, 0, 0, 1, 0]	anger
54	Ross	" Alright  I m gonna go find them     I just need a    need a before I can    you know   Grandma    grandma    grandma     Okay  I see you later "" "	[0, 0, 0, 0, 1]	joy
36193	Ross	 Look \x97Okay  I \x92m just gonna \x97I \x92m gonna have to go find him and bring him back  Okay  You you make sure Monica does not find out  okay   	[0, 0, 0, 0, 1]	joy
11108	Rachel	 I \x92m fine  I \x92m fine   	[0, 0, 1, 0, 0]	anger
45555	Chandler	" You wanna talk about people s feelings  You should have heard how hurt professor Stern was yesterday when I told him I wouldn t be able to go with him to Key West "" "	[0, 0, 0, 1, 0]	anger
1206	Rachel	" Okay    Hey listen  just before you go I I again  I just wanna say ""thank you"" for coming with me   "	[0, 0, 1, 0, 0]	joy
45866	Monica	 Ok  here we go  We need to sort out the tickets as quickly as possible to see if we ve won  So does anybody have any ideas how to organize this   Ok  how about this 	[0, 1, 0, 0, 0]	anger
44503	Chandler	  Ho  ho  ho  Merry Christmas   	[0, 0, 0, 1, 0]	anger
21737	Rachel	" Y know honey  umm  as uh  as flattered as I am that uh  you saw me first  uhh  I just  I I don t think we should be cranking anything up "" "	[0, 0, 1, 0, 0]	joy
16367	Chandler	 Hey  y \x92know what  if you \x92re gonna do that  if you \x92re gonna name him Joey  you should name him Chandler   Oh  come on  Chandler \x92s funny  sophisticated  and he \x92s very loveable  once you get to know him   	[0, 0, 0, 1, 0]	anger
10026	Chandler	 Beam me up Jesus   	[0, 0, 0, 1, 0]	joy
23265	Phoebe	" But on the southern route there s a chicken that plays tic tac toe "" "	[1, 0, 0, 0, 0]	anger
24716	Rachel	 Yeah  Y \x92know umm  uh  umm  about that  umm  Ross I really appreciate your offer to let me move in and everything  but don \x92t you think it \x92s gonna be weird   	[0, 0, 1, 0, 0]	anger
2430	Chandler	" I know  It s   It s the foosball table "" "	[0, 0, 0, 1, 0]	anger
41212	Rachel	 Eight weeks  I mean I love my mother  but my God  a long lunch with her is taxing   	[0, 0, 1, 0, 0]	anger
24086	Ross	 Why are we in bed together   	[0, 0, 0, 0, 1]	anger
46134	Chandler	" Does that room have a closet I can lock him in   We ll take it "" "	[0, 0, 0, 1, 0]	joy
19337	Chandler	 Oh  yeah  Absolutely  Anything you need man  But you have to promise me the second you are feeling better so that we can make fun of your hair   	[0, 0, 0, 1, 0]	joy
44221	Monica	 well no offense honey  but your taste is a little   feminine for me   	[0, 1, 0, 0, 0]	anger
46978	Phoebe	" Oh well  as long as it is under control  you know  you can t do anything about it  he s already dating her  and she is a nice person  that wouldn t be right "" "	[1, 0, 0, 0, 0]	joy
30105	Joey	 Where the hell have you been    	[0, 0, 1, 0, 0]	anger
769	Monica	 Oh My God   	[0, 1, 0, 0, 0]	anger
20102	Monica	 Danny  You know Rachel  She \x92s nice  She \x92s not bad to look at  right   	[0, 1, 0, 0, 0]	anger
26187	Ross	 So  do we really have to ask who \x92s going up on the platform next   	[0, 0, 0, 0, 1]	joy
35861	Joey	 You \x92ve seen my huge stack of porn right    	[0, 0, 1, 0, 0]	anger
39186	Joey	  All right where \x92s that turkey   	[0, 0, 1, 0, 0]	anger
42953	Ross	" Hey  So what s the big news you had us rush all the   way over here for "" "	[0, 0, 0, 0, 1]	joy
16779	Ross	 Come here  come here  Uh   ow  Emily  will you marry me   	[0, 0, 0, 0, 1]	joy
15843	Joey	 Wow  You guys seem to be having a good time   	[0, 0, 1, 0, 0]	anger
853	Rachel	" Wow  you know  it s so beautiful out there  You always wanted to get married outside  Why don t you guys just do it on the street "" "	[0, 0, 1, 0, 0]	anger
15801	Chandler	 Well  I I guess I gotta go   	[0, 0, 0, 1, 0]	anger
15048	Phoebe	 Ooh  How was Kathy \x92s play   	[1, 0, 0, 0, 0]	joy
38793	Joey	 Joey Tribbiani  a big fan   	[0, 0, 1, 0, 0]	anger
1597	Phoebe	 Talking to Ross   	[1, 0, 0, 0, 0]	anger
28748	Monica	   Well  what happened   	[0, 1, 0, 0, 0]	surprise
31888	Ross	 People are doing it in front of my book   	[0, 0, 0, 0, 1]	anger
24099	Joey	 I don \x92t need that anymore   	[0, 0, 1, 0, 0]	joy
839	Joey	" The hell with hockey  let s all do that  "" "	[0, 0, 1, 0, 0]	joy
22221	Joey	" Yeah   So s yours "" "	[0, 0, 1, 0, 0]	joy
762	Monica	 Alright  we have to talk    	[0, 1, 0, 0, 0]	joy
19925	Rachel	" Be because I didn t want him to think I was stupid  I mean  that was really embarrassing what happened to you "" "	[0, 0, 1, 0, 0]	joy
39269	Ross	 I dropped him off at Carol \x92s   Anyway  it turns out that I \x92m not going to be able to get those tickets though   	[0, 0, 0, 0, 1]	joy
45483	Chandler	" What are you doin  "" "	[0, 0, 0, 1, 0]	anger
3546	Joey	 And again  and again  and again     Hello   And again   	[0, 0, 1, 0, 0]	anger
1153	Chandler	  What    did you get me there    	[0, 0, 0, 1, 0]	anger
43020	Ross	" Rach  I told you  you can t call him every time any   little thing comes up  "" "	[0, 0, 0, 0, 1]	joy
24802	Ross	  You complete me kitchen  matey   	[0, 0, 0, 0, 1]	anger
39961	Phoebe	 Okay \x97Oop  Too late  I \x92m leaving  Come on Chandler let \x92s go    	[1, 0, 0, 0, 0]	anger
43436	Monica	 What do I smell   I smell smoke  Huh \x97did you  smoke   	[0, 1, 0, 0, 0]	joy
27466	Ross	 Well umm  I \x92ve been doing a lot more of my kara tay   	[0, 0, 0, 0, 1]	anger
15517	Monica	 Come on  Chandler   	[0, 1, 0, 0, 0]	anger
1470	Chandler	 Nono  just you   	[0, 0, 0, 1, 0]	joy
3844	Phoebe	" Joey  You know  um  he s really nutsy about you "" "	[1, 0, 0, 0, 0]	anger
42606	Joey	 Look  it \x92s not that easy  She said she wanted to marry me  I don \x92t want to hurt her   	[0, 0, 1, 0, 0]	joy
10215	Ross	 Oh  great  Listen  oh I had to get you a whole new battery  I got you the best one I could   \x91cause that \x92s not where you want to skimp   	[0, 0, 0, 0, 1]	anger
30787	Chandler	 Then free as a bird  What \x92s up   	[0, 0, 0, 1, 0]	joy
24542	Phoebe	 Okay umm  well  first Chandler and Monica will get married and be filthy rich by the way  Yeah  But it won \x92t work out   	[1, 0, 0, 0, 0]	anger
24816	Ross	  No no no  that \x92s great  I \x92ll be there Monday  And thank you again   Okay    Umm  that was the head of the Paleontology department at N uh  Y  uh U   	[0, 0, 0, 0, 1]	anger
18794	Monica	" A Magic Eight ball   You can t be serious  you can t make this decision with a toy "" "	[0, 1, 0, 0, 0]	anger
31641	Phoebe	 What are you talking about   	[1, 0, 0, 0, 0]	anger
13016	Chandler	 And Milton Berle has a \x85  	[0, 0, 0, 1, 0]	joy
22318	Joey	 What you do mean   	[0, 0, 1, 0, 0]	joy
2846	Joey	" So what  like people are gonna come in and think  ""Uh oh  I\ m outside again "" Of course   "	[0, 0, 1, 0, 0]	anger
34825	Rachel	 Well Joey  you \x92ll probably get it  But you should probably your your gracious loser face  Y \x92know when like the cameras are on you and you wanna look disappointed but also that your colleague deserved to win  Y \x92know  So it \x92s sorta like \x85   	[0, 0, 1, 0, 0]	joy
6881	Rachel	 Well relax  he \x92ll be here   	[0, 0, 1, 0, 0]	anger
1501	Monica	 Hey  where have you been   	[0, 1, 0, 0, 0]	joy
34463	Ross	 Okay  I \x92ll see you later pal   	[0, 0, 0, 0, 1]	anger
24548	Phoebe	 I don \x92t want to go into the whole thing  but umm  we have words and I kill him   	[1, 0, 0, 0, 0]	anger
38695	Chandler	 I can \x92t believe you didn \x92t tell me  You know that the two pillars of marriage are openness and honesty   	[0, 0, 0, 1, 0]	joy
21830	Rachel	 Good  you guys are all here   	[0, 0, 1, 0, 0]	joy
40032	Monica	 Nice  Wow Phoebe you are good   	[0, 1, 0, 0, 0]	joy
9461	Ross	 What \x92s that on the bottom   	[0, 0, 0, 0, 1]	anger
3475	Monica	  OK  try this salmon mousse   	[0, 1, 0, 0, 0]	joy
16678	Joey	 Wait wait wait wait   Come on  Come on  let \x92s trade  The timing \x92s perfect  I just clogged the toilet    	[0, 0, 1, 0, 0]	surprise
22198	Joey	 Hey Pheebs   Hey   	[0, 0, 1, 0, 0]	joy
15692	Ross	 Look  don \x92t worry about me  Okay  I \x92ll just stay real energetic and stay away from the ball  I \x92ll uh  I \x92ll be that guy right out of the circle    	[0, 0, 0, 0, 1]	joy
25844	Joey	 Well  this has been great   	[0, 0, 1, 0, 0]	anger
28838	Rachel	 And hey  Just so you know  it \x92s not that common  It doesn \x92t happen to every guy  And it is a big deal    	[0, 0, 1, 0, 0]	joy
10704	Monica	 Wow  you \x92re really crazy about her  huh   	[0, 1, 0, 0, 0]	anger
38752	Monica	 Come on  Come on  it \x92ll be fun  It \x92ll make me feel so much better   	[0, 1, 0, 0, 0]	anger
12134	Monica	 What \x92s with all this sand    	[0, 1, 0, 0, 0]	anger
27085	Ross	 No  No  Nothing happened  I shut the drapes to uh  show her slides of my favorite fossils   	[0, 0, 0, 0, 1]	fear
14466	Chandler	 Have you ever been with a woman   	[0, 0, 0, 1, 0]	joy
2630	Ross	" Chandler  can I just say something  I I know you re still mad at me  I just wanna say that there were two people there that night  Okay  Two sets of lips "" "	[0, 0, 0, 0, 1]	joy
2638	Monica	  This is harder than I thought it would be   	[0, 1, 0, 0, 0]	anger
2119	Chandler	" Look  Monica has been working hard all day  she didn t wanna host this thing in the first place  we shouldn t go "" "	[0, 0, 0, 1, 0]	anger
3237	Joey	  How do I look   	[0, 0, 1, 0, 0]	joy
2465	 Phoebe	  This place is awesome    	[1, 0, 0, 0, 0]	anger
14959	Joey	 You can \x92t just ignore the bet  It \x92s a bet  You bet and you bet and if you lose  you lose the bet   	[0, 0, 1, 0, 0]	joy
36300	Rachel	 I \x92ll figure something out   	[0, 0, 1, 0, 0]	anger
7133	Joey	" Y know what "" "	[0, 0, 1, 0, 0]	joy
1084	Monica	" That s how old you are "" "	[0, 1, 0, 0, 0]	joy
1126	Rachel	" I ve never given her a cookie  Have you "" "	[0, 0, 1, 0, 0]	joy
17190	Ross	 Oh I \x92m  I \x92m making this too hard  Okay  what do you want me to do   	[0, 0, 0, 0, 1]	joy
2234	Chandler	"  That guy s going home with a note "" "	[0, 0, 0, 1, 0]	anger
35769	Ross	 Only way to fly   	[0, 0, 0, 0, 1]	joy
